UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,11405,2311405,Quixeramobim
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,11504,2311504,Quixeré
23,Ceará,02,Norte Cearense,013,Baturité,11603,2311603,Redenção
23,Ceará,01,Noroeste Cearense,006,Ipu,11702,2311702,Reriutaba
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,11801,2311801,Russas
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,11900,2311900,Saboeiro
23,Ceará,07,Sul Cearense,029,Chapada do Araripe,11959,2311959,Salitre
23,Ceará,01,Noroeste Cearense,007,Santa Quitéria,12205,2312205,Santa Quitéria
23,Ceará,01,Noroeste Cearense,005,Sobral,12007,2312007,Santana do Acaraú
23,Ceará,07,Sul Cearense,032,Cariri,12106,2312106,Santana do Cariri
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,12304,2312304,São Benedito
23,Ceará,02,Norte Cearense,009,Baixo Curu,12403,2312403,São Gonçalo do Amarante
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,12502,2312502,São João do Jaguaribe
23,Ceará,02,Norte Cearense,011,Médio Curu,12601,2312601,São Luís do Curu
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,12700,2312700,Senador Pompeu
23,Ceará,01,Noroeste Cearense,005,Sobral,12809,2312809,Senador Sá
23,Ceará,01,Noroeste Cearense,005,Sobral,12908,2312908,Sobral
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,13005,2313005,Solonópole
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,13104,2313104,Tabuleiro do Norte
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,13203,2313203,Tamboril
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,13252,2313252,Tarrafas
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,13302,2313302,Tauá
23,Ceará,02,Norte Cearense,011,Médio Curu,13351,2313351,Tejuçuoca
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,13401,2313401,Tianguá
23,Ceará,02,Norte Cearense,008,Itapipoca,13500,2313500,Trairi
23,Ceará,02,Norte Cearense,010,Uruburetama,13559,2313559,Tururu
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,13609,2313609,Ubajara
23,Ceará,06,Centro-Sul Cearense,028,Lavras da Mangabeira,13708,2313708,Umari
23,Ceará,02,Norte Cearense,010,Uruburetama,13757,2313757,Umirim
23,Ceará,02,Norte Cearense,010,Uruburetama,13807,2313807,Uruburetama
23,Ceará,01,Noroeste Cearense,003,Coreaú,13906,2313906,Uruoca
23,Ceará,01,Noroeste Cearense,006,Ipu,13955,2313955,Varjota
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,14003,2314003,Várzea Alegre
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,14102,2314102,Viçosa do Ceará
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,00109,2400109,Acari
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,00208,2400208,Açu
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,00307,2400307,Afonso Bezerra
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,00406,2400406,Água Nova
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,00505,2400505,Alexandria
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,00604,2400604,Almino Afonso
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,00703,2400703,Alto do Rodrigues
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,00802,2400802,Angicos
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,00901,2400901,Antônio Martins
24,Rio Grande do Norte,01,Oeste Potiguar,002,Chapada do Apodi,01008,2401008,Apodi
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,01107,2401107,Areia Branca
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,01206,2401206,Arês
24,Rio Grande do Norte,01,Oeste Potiguar,003,Médio Oeste,01305,2401305,Augusto Severo
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,01404,2401404,Baía Formosa
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,01453,2401453,Baraúna
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,01503,2401503,Barcelona
24,Rio Grande do Norte,03,Agreste Potiguar,013,Baixa Verde,01602,2401602,Bento Fernandes
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,01651,2401651,Bodó
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,01701,2401701,Bom Jesus
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,01800,2401800,Brejinho
24,Rio Grande do Norte,02,Central Potiguar,008,Macau,01859,2401859,Caiçara do Norte
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,01909,2401909,Caiçara do Rio do Vento
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,02006,2402006,Caicó
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,02105,2402105,Campo Redondo
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,02204,2402204,Canguaretama
24,Rio Grande do Norte,01,Oeste Potiguar,002,Chapada do Apodi,02303,2402303,Caraúbas
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,02402,2402402,Carnaúba dos Dantas
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,02501,2402501,Carnaubais
24,Rio Grande do Norte,04,Leste Potiguar,017,Macaíba,02600,2402600,Ceará-Mirim
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,02709,2402709,Cerro Corá
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,02808,2402808,Coronel Ezequiel
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,02907,2402907,Coronel João Pessoa
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,03004,2403004,Cruzeta
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,03103,2403103,Currais Novos
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,03202,2403202,Doutor Severiano
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,03301,2403301,Encanto
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,03400,2403400,Equador
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,03509,2403509,Espírito Santo
24,Rio Grande do Norte,04,Leste Potiguar,018,Natal,03608,2403608,Extremoz
24,Rio Grande do Norte,01,Oeste Potiguar,002,Chapada do Apodi,03707,2403707,Felipe Guerra
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,03756,2403756,Fernando Pedroza
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,03806,2403806,Florânia
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,03905,2403905,Francisco Dantas
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,04002,2404002,Frutuoso Gomes
24,Rio Grande do Norte,02,Central Potiguar,008,Macau,04101,2404101,Galinhos
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,04200,2404200,Goianinha
24,Rio Grande do Norte,01,Oeste Potiguar,002,Chapada do Apodi,04309,2404309,Governador Dix-Sept Rosado
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,04408,2404408,Grossos
24,Rio Grande do Norte,02,Central Potiguar,008,Macau,04507,2404507,Guamaré
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,04606,2404606,Ielmo Marinho
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,04705,2404705,Ipanguaçu
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,04804,2404804,Ipueira
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,04853,2404853,Itajá
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,04903,2404903,Itaú
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,05009,2405009,Jaçanã
24,Rio Grande do Norte,03,Agreste Potiguar,013,Baixa Verde,05108,2405108,Jandaíra
24,Rio Grande do Norte,01,Oeste Potiguar,003,Médio Oeste,05207,2405207,Janduís
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,05306,2405306,Januário Cicco
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,05405,2405405,Japi
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,05504,2405504,Jardim de Angicos
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,05603,2405603,Jardim de Piranhas
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,05702,2405702,Jardim do Seridó
24,Rio Grande do Norte,03,Agreste Potiguar,013,Baixa Verde,05801,2405801,João Câmara
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,05900,2405900,João Dias
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,06007,2406007,José da Penha
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,06106,2406106,Jucurutu
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,06155,2406155,Jundiá
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,06205,2406205,Lagoa d'Anta
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,06304,2406304,Lagoa de Pedras
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,06403,2406403,Lagoa de Velhos
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,06502,2406502,Lagoa Nova
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,06601,2406601,Lagoa Salgada
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,06700,2406700,Lajes
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,06809,2406809,Lajes Pintadas
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,06908,2406908,Lucrécia
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,07005,2407005,Luís Gomes
24,Rio Grande do Norte,04,Leste Potiguar,017,Macaíba,07104,2407104,Macaíba
24,Rio Grande do Norte,02,Central Potiguar,008,Macau,07203,2407203,Macau
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,07252,2407252,Major Sales
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,07302,2407302,Marcelino Vieira
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,07401,2407401,Martins
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,07500,2407500,Maxaranguape
24,Rio Grande do Norte,01,Oeste Potiguar,003,Médio Oeste,07609,2407609,Messias Targino
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,07708,2407708,Montanhas
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,07807,2407807,Monte Alegre
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,07906,2407906,Monte das Gameleiras
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,08003,2408003,Mossoró
24,Rio Grande do Norte,04,Leste Potiguar,018,Natal,08102,2408102,Natal
24,Rio Grande do Norte,04,Leste Potiguar,017,Macaíba,08201,2408201,Nísia Floresta
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,08300,2408300,Nova Cruz
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,08409,2408409,Olho d'Água do Borges
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,08508,2408508,Ouro Branco
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,08607,2408607,Paraná
24,Rio Grande do Norte,01,Oeste Potiguar,003,Médio Oeste,08706,2408706,Paraú
24,Rio Grande do Norte,03,Agreste Potiguar,013,Baixa Verde,08805,2408805,Parazinho
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,08904,2408904,Parelhas
24,Rio Grande do Norte,04,Leste Potiguar,018,Natal,03251,2403251,Parnamirim
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,09100,2409100,Passa e Fica
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,09209,2409209,Passagem
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,09308,2409308,Patu
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,09407,2409407,Pau dos Ferros
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,09506,2409506,Pedra Grande
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,09605,2409605,Pedra Preta
24,Rio Grande do Norte,02,Central Potiguar,009,Angicos,09704,2409704,Pedro Avelino
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,09803,2409803,Pedro Velho
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,09902,2409902,Pendências
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,10009,2410009,Pilões
24,Rio Grande do Norte,03,Agreste Potiguar,013,Baixa Verde,10108,2410108,Poço Branco
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,10207,2410207,Portalegre
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,10256,2410256,Porto do Mangue
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,10405,2410405,Pureza
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,10504,2410504,Rafael Fernandes
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,10603,2410603,Rafael Godeiro
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,10702,2410702,Riacho da Cruz
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,10801,2410801,Riacho de Santana
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,10900,2410900,Riachuelo
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,08953,2408953,Rio do Fogo
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,11007,2411007,Rodolfo Fernandes
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,11106,2411106,Ruy Barbosa
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,11205,2411205,Santa Cruz
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,09332,2409332,Santa Maria
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,11403,2411403,Santana do Matos
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,11429,2411429,Santana do Seridó
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,11502,2411502,Santo Antônio
24,Rio Grande do Norte,02,Central Potiguar,008,Macau,11601,2411601,São Bento do Norte
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,11700,2411700,São Bento do Trairí
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,11809,2411809,São Fernando
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,11908,2411908,São Francisco do Oeste
24,Rio Grande do Norte,04,Leste Potiguar,017,Macaíba,12005,2412005,São Gonçalo do Amarante
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,12104,2412104,São João do Sabugi
24,Rio Grande do Norte,04,Leste Potiguar,017,Macaíba,12203,2412203,São José de Mipibu
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,12302,2412302,São José do Campestre
24,Rio Grande do Norte,02,Central Potiguar,012,Seridó Oriental,12401,2412401,São José do Seridó
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,12500,2412500,São Miguel
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,12559,2412559,São Miguel do Gostoso
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,12609,2412609,São Paulo do Potengi
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,12708,2412708,São Pedro
24,Rio Grande do Norte,01,Oeste Potiguar,004,Vale do Açu,12807,2412807,São Rafael
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,12906,2412906,São Tomé
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,13003,2413003,São Vicente
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,13102,2413102,Senador Elói de Souza
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,13201,2413201,Senador Georgino Avelino
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,10306,2410306,Serra Caiada
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,13300,2413300,Serra de São Bento
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,13359,2413359,Serra do Mel
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,13409,2413409,Serra Negra do Norte
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,13508,2413508,Serrinha
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,13557,2413557,Serrinha dos Pintos
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,13607,2413607,Severiano Melo
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,13706,2413706,Sítio Novo
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,13805,2413805,Taboleiro Grande
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,13904,2413904,Taipu
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,14001,2414001,Tangará
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,14100,2414100,Tenente Ananias
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,14159,2414159,Tenente Laurentino Cruz
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,11056,2411056,Tibau
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,14209,2414209,Tibau do Sul
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,14308,2414308,Timbaúba dos Batistas
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,14407,2414407,Touros
24,Rio Grande do Norte,01,Oeste Potiguar,003,Médio Oeste,14456,2414456,Triunfo Potiguar
24,Rio Grande do Norte,01,Oeste Potiguar,007,Umarizal,14506,2414506,Umarizal
24,Rio Grande do Norte,01,Oeste Potiguar,003,Médio Oeste,14605,2414605,Upanema
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,14704,2414704,Várzea
24,Rio Grande do Norte,01,Oeste Potiguar,005,Serra de São Miguel,14753,2414753,Venha-Ver
24,Rio Grande do Norte,03,Agreste Potiguar,015,Agreste Potiguar,14803,2414803,Vera Cruz
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,14902,2414902,Viçosa
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,15008,2415008,Vila Flor
25,Paraíba,01,Sertão Paraibano,007,Serra do Teixeira,00106,2500106,Água Branca
25,Paraíba,01,Sertão Paraibano,005,Piancó,00205,2500205,Aguiar
25,Paraíba,03,Agreste Paraibano,015,Brejo Paraibano,00304,2500304,Alagoa Grande
25,Paraíba,03,Agreste Paraibano,015,Brejo Paraibano,00403,2500403,Alagoa Nova
25,Paraíba,03,Agreste Paraibano,016,Guarabira,00502,2500502,Alagoinha
25,Paraíba,02,Borborema,011,Cariri Oriental,00536,2500536,Alcantil
25,Paraíba,03,Agreste Paraibano,012,Curimataú Ocidental,00577,2500577,Algodão de Jandaíra
25,Paraíba,04,Mata Paraibana,023,Litoral Sul,00601,2500601,Alhandra
25,Paraíba,02,Borborema,010,Cariri Ocidental,00734,2500734,Amparo
25,Paraíba,01,Sertão Paraibano,003,Sousa,00775,2500775,Aparecida
25,Paraíba,03,Agreste Paraibano,016,Guarabira,00809,2500809,Araçagi
25,Paraíba,03,Agreste Paraibano,012,Curimataú Ocidental,00908,2500908,Arara
25,Paraíba,03,Agreste Paraibano,013,Curimataú Oriental,01005,2501005,Araruna
25,Paraíba,03,Agreste Paraibano,015,Brejo Paraibano,01104,2501104,Areia
25,Paraíba,01,Sertão Paraibano,004,Patos,01153,2501153,Areia de Baraúnas
25,Paraíba,03,Agreste Paraibano,014,Esperança,01203,2501203,Areial
25,Paraíba,03,Agreste Paraibano,019,Umbuzeiro,01302,2501302,Aroeiras
25,Paraíba,02,Borborema,010,Cariri Ocidental,01351,2501351,Assunção
25,Paraíba,04,Mata Paraibana,020,Litoral Norte,01401,2501401,Baía da Traição
25,Paraíba,03,Agreste Paraibano,015,Brejo Paraibano,01500,2501500,Bananeiras
25,Paraíba,02,Borborema,009,Seridó Oriental Paraibano,01534,2501534,Baraúna
25,Paraíba,03,Agreste Paraibano,012,Curimataú Ocidental,01609,2501609,Barra de Santa Rosa
25,Paraíba,02,Borborema,011,Cariri Oriental,01575,2501575,Barra de Santana
25,Paraíba,02,Borborema,011,Cariri Oriental,01708,2501708,Barra de São Miguel
25,Paraíba,04,Mata Paraibana,022,João Pessoa,01807,2501807,Bayeux
25,Paraíba,03,Agreste Paraibano,016,Guarabira,01906,2501906,Belém
25,Paraíba,01,Sertão Paraibano,001,Catolé do Rocha,02003,2502003,Belém do Brejo do Cruz
25,Paraíba,01,Sertão Paraibano,002,Cajazeiras,02052,2502052,Bernardino Batista
25,Paraíba,01,Sertão Paraibano,006,Itaporanga,02102,2502102,Boa Ventura
25,Paraíba,03,Agreste Paraibano,017,Campina Grande,02151,2502151,Boa Vista
25,Paraíba,01,Sertão Paraibano,002,Cajazeiras,02201,2502201,Bom Jesus
25,Paraíba,01,Sertão Paraibano,001,Catolé do Rocha,02300,2502300,Bom Sucesso
25,Paraíba,01,Sertão Paraibano,002,Cajazeiras,02409,2502409,Bonito de Santa Fé
25,Paraíba,02,Borborema,011,Cariri Oriental,02508,2502508,Boqueirão
25,Paraíba,03,Agreste Paraibano,015,Brejo Paraibano,02706,2502706,Borborema
25,Paraíba,01,Sertão Paraibano,001,Catolé do Rocha,02805,2502805,Brejo do Cruz
25,Paraíba,01,Sertão Paraibano,001,Catolé do Rocha,02904,2502904,Brejo dos Santos
25,Paraíba,04,Mata Paraibana,023,Litoral Sul,03001,2503001,Caaporã
25,Paraíba,02,Borborema,011,Cariri Oriental,03100,2503100,Cabaceiras
25,Paraíba,04,Mata Paraibana,022,João Pessoa,03209,2503209,Cabedelo
25,Paraíba,01,Sertão Paraibano,002,Cajazeiras,03308,2503308,Cachoeira dos Índios
25,Paraíba,01,Sertão Paraibano,004,Patos,03407,2503407,Cacimba de Areia
25,Paraíba,03,Agreste Paraibano,013,Curimataú Oriental,03506,2503506,Cacimba de Dentro
25,Paraíba,01,Sertão Paraibano,007,Serra do Teixeira,03555,2503555,Cacimbas
25,Paraíba,03,Agreste Paraibano,016,Guarabira,03605,2503605,Caiçara
25,Paraíba,01,Sertão Paraibano,002,Cajazeiras,03704,2503704,Cajazeiras
25,Paraíba,01,Sertão Paraibano,003,Sousa,03753,2503753,Cajazeirinhas
25,Paraíba,03,Agreste Paraibano,018,Itabaiana,03803,2503803,Caldas Brandão
25,Paraíba,02,Borborema,010,Cariri Ocidental,03902,2503902,Camalaú
25,Paraíba,03,Agreste Paraibano,017,Campina Grande,04009,2504009,Campina Grande
25,Paraíba,04,Mata Paraibana,020,Litoral Norte,04033,2504033,Capim
25,Paraíba,02,Borborema,011,Cariri Oriental,04074,2504074,Caraúbas
25,Paraíba,01,Sertão Paraibano,002,Cajazeiras,04108,2504108,Carrapateira
25,Paraíba,03,Agreste Paraibano,013,Curimataú Oriental,04157,2504157,Casserengue
25,Paraíba,01,Sertão Paraibano,005,Piancó,04207,2504207,Catingueira
